primary_key,caption,hashtag_count,mention_count,Cleaned Caption,Valence,Arousal,complexity_score,Concreteness_Score,Name_x,Sponsored,Json_Name,like_count,comment_count,File Name,Followers,Following,Posts,Category,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,engagement_rate
1051870,"Boots so good you’ll want them in both colors! The come in a really cool snake print which I’ve already posted, but I love the black too because they literally go with everything! They’re actually pretty comfortable because the heel height is only 3.5 inches. Hope y’all have a fabulous Saturday night!! Shop my full #ootn by clicking the link in my bio ⛓ Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zPjf #LTKshoecrush #LTKstyletip
.
.
.
#shoefie #shoeoftheday #blondehighlights #blondehair #streetstyleinspirations #outfitoftheday #denimlover #fblogger #currentlywearing #thatsdarling #ontheblog #lifestyleblog #bloggervibes #linkinprofile #theblogissue #ohwowyes #darlingweekend #chasinglight #lovelookbook #ootdmagazine #streetstyle #gatheredstyle #theeverygirl #fromwhereyoustand #americanstyle #ltkhome",31,2,"['boots', 'good', '’', 'want', 'colors', 'come', 'really', 'cool', 'snake', 'print', '’', 'already', 'posted', 'love', 'black', 'literally', 'go', 'everything', '’', 'actually', 'pretty', 'comfortable', 'heel', 'height', '3', '5', 'inches', 'hope', '’', 'fabulous', 'saturday', 'night', 'shop', 'full', 'clicking', 'link', 'bio', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.6910416666666666,0.4264583333333332,23.3945,3.052368825212825,soheatherblog,0,1975888617706156459,847,70,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,108.001,53.041,35.730999999999995,48.361,95.191,18.831,40.251,66.421,54.271,40.251,15.021,11.281,6.611000000000001,1.001,2.871,1.001,3.801,4.741,11.281,7.541,2.871,7.541,5.671,7.541,4.741,1.001,12.211,8.481000000000002,4.741,1.001,1.001,1.001,1.001,18.761000000000003,1.931,9.411,1.001,2.871,2.871,2.871,2.871,2.871,1.001,6.611000000000001,6.611000000000001,1.001,5.671,5.671,1.001,1.001,1.001,1.001,1.001,7.541,2.871,1.001,1.001,1.001,1.001,1.001,5.671,1.001,1.001,1.001,1.001,3.801,1.001,1.001,3.801,2.871,1.001,1.001,1.001,2.871,1.001,1.931,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.871,1.931,1.001,1.931,1.001,1.001,1.001,1.001,7.541,11.281,1.001,2.871,7.541,3.801,1.001,1.931,4.741,3.801,3.801,2.871,1.001,1.001,1.001,1.001,1.001,44.931,7.541,1.931,1.001,4.741,4.741,29.971,1.001,0.01134255250723598
1051871,"Well maybe if I dress for spring it will come early ~ Anyone else so ready for spring?! This super soft UNDER $100 wrap sweater comes in 6 colors, my personal favorite is the yellow, so good for spring! I took my regular size which is an XS. Check out my stories for a try on video in this sweater and a few other chic finds for spring. I hope all of you have an amazing Sunday! Outfit details linked in my bio || Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zPNH #LTKunder100 #LTKstyletip #LTKshoecrush #ltkhome
.
.
.
#bloggerstyle #flatlay #casuallook #everydayoutfit #over40blogger #over40influencer #styleinspo #styletips #streetstyleluxe #ootdwatch #aboutalook #dallasblogger #realoutfitgram #chictopia #styleover30 #fashionover30 #styledbyme #stylediaries #stylehunter #styleover40 #fashionover40 #classyandfashionable #edgyfashion #personalstyle #springfashion2019",31,2,"['well', 'maybe', 'dress', 'spring', 'come', 'early', 'anyone', 'else', 'ready', 'spring', 'super', 'soft', '100', 'wrap', 'sweater', 'comes', '6', 'colors', 'personal', 'favorite', 'yellow', 'good', 'spring', 'took', 'regular', 'size', 'xs', 'check', 'stories', 'try', 'video', 'sweater', 'chic', 'finds', 'spring', 'hope', 'amazing', 'sunday', 'outfit', 'details', 'linked', 'bio', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.728625,0.3973437499999999,24.3369,3.017545248464306,soheatherblog,0,1976246229962441823,1073,80,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,128.001,73.531,10.381,67.531,94.701,19.141,33.281,73.441,56.121,41.941,15.171,8.871,8.091000000000001,1.001,1.791,1.001,1.001,7.301,13.601,5.721,9.661,12.021,4.151,4.941,4.151,1.001,10.451,11.241,3.361,1.791,1.001,1.791,1.001,15.961,2.571,8.871,1.791,1.001,2.571,4.151,1.001,4.151,1.001,6.511,6.511,1.001,3.361,3.361,1.001,1.001,1.001,1.001,1.001,4.151,1.791,1.001,1.001,1.001,1.001,1.791,3.361,1.001,1.001,1.001,1.001,3.361,1.001,1.001,3.361,2.571,1.791,1.001,1.001,1.791,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.791,1.791,1.001,1.001,1.001,1.001,1.001,1.001,4.941,10.451,1.791,2.571,6.511,3.361,1.001,1.791,4.941,1.791,4.941,2.571,1.001,1.001,1.001,1.001,1.001,38.801,6.511,2.571,1.791,3.361,1.001,28.561,1.001,0.014261682705390495
1051872,"Off to Cabo this Thursday and I’ll definitely be wearing these snake print jeweled sandals pool side and during the day with casual dresses and cut~offs! I linked these shoes plus some of my other favorite pieces all perfect for a beach vacay! Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zPOP #LTKunder100 #LTKstyletip #LTKshoecrush
.
.
.
#shoefie #shoeoftheday #blondehighlights #blondehair #streetstyleinspirations #outfitoftheday #denimlover #fblogger #currentlywearing #thatsdarling #ontheblog #lifestyleblog #bloggervibes #linkinprofile #theblogissue #ohwowyes #darlingweekend #chasinglight #lovelookbook #ootdmagazine #streetstyle #gatheredstyle #theeverygirl #fromwhereyoustand #americanstyle",30,2,"['cabo', 'thursday', '’', 'definitely', 'wearing', 'snake', 'print', 'jeweled', 'sandals', 'pool', 'side', 'day', 'casual', 'dresses', 'cut', 'offs', 'linked', 'shoes', 'plus', 'favorite', 'pieces', 'perfect', 'beach', 'vacay', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.6582857142857143,0.4409999999999999,22.4521,3.513509705516183,soheatherblog,0,1976610397706225259,984,65,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,89.001,80.521,11.071,21.791,56.621,23.001,46.451,55.551,44.181,35.091,12.361,6.681,6.681,1.001,1.001,1.001,1.001,6.681,13.501,4.411,3.271,11.231,3.271,2.141,5.551,1.001,6.681,5.551,6.681,1.001,1.001,1.001,1.001,11.231,2.141,4.411,1.001,1.001,1.001,1.001,3.271,2.141,1.001,3.271,3.271,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.411,1.001,1.001,4.411,4.411,3.271,1.001,1.001,2.141,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.141,1.001,1.001,1.001,1.001,1.001,1.001,3.271,4.411,1.001,1.001,3.271,2.141,1.001,1.001,5.551,1.001,2.141,2.141,1.001,1.001,1.001,1.001,1.001,45.321,6.681,1.001,1.001,3.271,2.141,36.231,1.001,0.012975286346881726
1051873,"ON THE BLOG: Monday MUST-HAVE ~ This uber chic $40 snake print cami 🖤 Plus, get 25% off my slimming denim with code LOVEPARKER #linkinbio || Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zR3d #LTKunder50 #LTKshoecrush #LTKstyletip #LTKunder100 #parkersmith
.
.
.
#girlboss #womeninbusiness #designoftheday #minimalstreetstyle #asseenonme #soheather #aboutalook #womeninbiz #beingboss #beyourownboss #theeverygirl #fashifeen #outfitinspo #whatiwore #fashiondaily #fashionlivesonootd #livelovebeauty #inspocafe #todayslovely #ootdmag #stylegram #feelfreefeed #mymonthofsundays",31,2,"['blog', 'monday', 'must', 'uber', 'chic', '40', 'snake', 'print', 'cami', 'plus', 'get', '25', 'slimming', 'denim', 'code', 'loveparker', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.5934999999999999,0.4792999999999999,21.4105,3.3425053548422787,soheatherblog,0,1976967137631127562,901,55,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,68.001,92.431,32.701,3.691,1.001,34.501,54.731,48.761,27.871,21.901,9.961,5.481000000000001,5.481000000000001,1.001,1.001,1.001,1.001,5.481000000000001,8.461,3.991,8.461,9.961,1.001,1.001,2.491,1.001,5.481000000000001,2.491,2.491,1.001,1.001,1.001,1.001,6.971,1.001,2.491,1.001,1.001,2.491,1.001,2.491,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.991,1.001,1.001,1.001,1.001,1.001,1.001,3.991,1.001,1.001,3.991,1.001,5.481000000000001,1.001,1.001,5.481000000000001,3.991,1.001,1.001,2.491,2.491,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.491,1.001,2.491,1.001,1.001,1.001,1.001,1.001,1.001,3.991,2.491,1.001,1.001,1.001,2.491,1.001,1.001,5.481000000000001,1.001,3.991,1.001,1.001,1.001,1.001,1.001,1.001,66.671,8.461,2.491,1.001,1.001,1.001,57.721,2.491,0.011824951141676768
1051874,"SURPRISE!
I am teaming up with a few of my favorite ladies to give away $1000.00 worth of Gucci products! The winner gets to choose exactly what they want & entering is so easy! 💕All you have to do is:
1️⃣ like this photo
2️⃣ follow @blogger.giveaways and everyone they are following ➕Get a bonus entry for following the participating bloggers in the LiketoKnow.it app! --Here’s a tip: if you have the LTK app, just screenshot a photo of each blogger & they will come up in your app so you can easily follow them! 
_ 
Closing: Monday 2/18 at 8:00pm EST. The winner will be announced by 2/26, and must be claimed within 48 hours. By entering, entrants confirm they are at least 18 years of age, release Instagram of responsibility, and agree to abide by Instagram's terms of use. Winners must be a resident of the USA or Canada. Gucci receipt will be included. || Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zREQ #LTKstyletip",3,3,"['surprise', 'teaming', 'favorite', 'ladies', 'give', 'away', '1000', '00', 'worth', 'gucci', 'products', 'winner', 'gets', 'choose', 'exactly', 'want', 'entering', 'easy', '1⃣', 'like', 'photo', '2⃣', 'follow', 'giveaways', 'everyone', 'following', 'get', 'bonus', 'entry', 'following', 'participating', 'bloggers', 'liketoknow', 'app', '’', 'tip', 'ltk', 'app', 'screenshot', 'photo', 'blogger', 'come', 'app', 'easily', 'follow', 'closing', 'monday', '2', '18', '8', '00pm', 'est', 'winner', 'announced', '2', '26', 'must', 'claimed', 'within', '48', 'hours', 'entering', 'entrants', 'confirm', 'least', '18', 'years', 'age', 'release', 'instagram', 'responsibility', 'agree', 'abide', 'instagram', 'terms', 'use', 'winners', 'must', 'resident', 'usa', 'canada', 'gucci', 'receipt', 'included', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.703,0.4393611111111111,28.1561,2.930450765663122,soheatherblog,0,1977305672800197122,872,65,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,176.001,82.84100000000001,76.661,8.761,74.811,16.911,21.001,86.711,62.711,50.141,11.861,8.431000000000001,3.291,1.001,3.291,1.001,3.861,4.431,12.431,7.861000000000001,7.861000000000001,16.430999999999997,10.711,3.291,5.001,1.001,19.291,3.861,3.861,3.291,1.571,2.711,2.141,19.291,2.141,8.431000000000001,2.141,2.141,4.431,2.141,3.861,2.141,1.001,5.001,4.431,1.001,1.571,1.001,1.001,1.001,1.001,1.001,1.001,10.141,3.861,1.571,1.571,1.001,1.001,1.001,8.431000000000001,1.001,1.001,1.571,1.001,6.711,2.141,1.001,5.571000000000001,4.431,1.001,1.571,2.141,2.711,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.141,1.571,2.141,1.001,1.571,1.001,3.291,1.001,1.001,6.141,8.431000000000001,1.571,3.291,5.001,2.141,1.001,1.001,3.861,1.571,6.711,3.861,2.141,1.571,1.571,1.001,1.001,23.861,6.711,3.861,1.001,3.861,2.141,11.291,2.141,0.01158993642233382
1051875,"So in love with lavender for spring, anyone else with me?! 💜 I’ll definitely be wearing this chic suede jacket all season long! It runs true to size, I’m wearing an XS. Full outfit details linked in my bio OR Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zRF8 #LTKstyletip #LTKbeauty
.
.
.
#bloggerstyle #flatlay #casuallook #everydayoutfit #over40blogger #over40influencer #styleinspo #styletips #streetstyleluxe #ootdwatch #aboutalook #dallasblogger #realoutfitgram #chictopia #styleover30 #fashionover30 #styledbyme #stylediaries #stylehunter #styleover40 #fashionover40 #classyandfashionable #edgyfashion #personalstyle #trendhunter #blanknyc",30,2,"['love', 'lavender', 'spring', 'anyone', 'else', '’', 'definitely', 'wearing', 'chic', 'suede', 'jacket', 'season', 'long', 'runs', 'true', 'size', '’', 'wearing', 'xs', 'full', 'outfit', 'details', 'linked', 'bio', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.7057777777777778,0.3979444444444444,22.204100000000004,3.128400027218802,soheatherblog,0,1977714153675910912,919,81,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,84.001,64.39099999999999,7.421,59.311,38.571,17.601000000000003,45.581,63.651,45.581,34.730999999999995,15.461,8.231000000000002,8.231000000000002,1.001,1.001,1.001,1.001,8.231000000000002,8.231000000000002,3.411,9.431,10.641,4.611,4.611,3.411,1.001,9.431,8.231000000000002,5.821000000000001,1.001,1.001,1.001,1.001,15.461,3.411,8.231000000000002,1.001,1.001,1.001,3.411,2.201,3.411,1.001,2.201,2.201,1.001,2.201,2.201,1.001,1.001,1.001,1.001,1.001,3.411,2.201,1.001,1.001,1.001,1.001,1.001,2.201,1.001,1.001,1.001,1.001,4.611,1.001,1.001,4.611,3.411,2.201,1.001,1.001,2.201,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.201,1.001,1.001,1.001,1.001,3.411,8.231000000000002,1.001,2.201,5.821000000000001,2.201,1.001,1.001,4.611,1.001,3.411,2.201,1.001,1.001,1.001,1.001,1.001,52.811,8.231000000000002,3.411,2.201,3.411,3.411,37.141,2.201,0.012369195754892016
1051876,"SALE ALERT - My chic and cozy sweater is 40% off and my high-waisted slimming jeans are 30% making this entire look quite a steal! Exact outfit details linked in my bio || Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zT2J #LTKunder100 #LTKsalealert #LTKstyletip
.
.
.
#shoefie #shoeoftheday #blondehighlights #blondehair #streetstyleinspirations #outfitoftheday #denimlover #fblogger #currentlywearing #thatsdarling #ontheblog #lifestyleblog #bloggervibes #linkinprofile #theblogissue #ohwowyes #darlingweekend #chasinglight #lovelookbook #ootdmagazine #streetstyle #gatheredstyle #theeverygirl #fromwhereyoustand #americanstyle #morningslikethese",31,2,"['sale', 'alert', 'chic', 'cozy', 'sweater', '40', 'high', 'waisted', 'slimming', 'jeans', '30', 'making', 'entire', 'look', 'quite', 'steal', 'exact', 'outfit', 'details', 'linked', 'bio', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.6498125,0.4776874999999999,21.856900000000003,3.030325958185246,soheatherblog,0,1978058290413606432,874,70,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,77.001,72.141,11.721,9.421,1.001,26.331,49.681,52.321,36.531,26.001,11.531,7.581,7.581,1.001,1.001,1.001,1.001,4.9510000000000005,10.211,3.631,6.261,6.261,3.631,2.321,3.631,1.001,10.211,4.9510000000000005,2.321,1.001,1.001,1.001,1.001,10.211,1.001,4.9510000000000005,1.001,2.321,1.001,2.321,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.9510000000000005,1.001,1.001,4.9510000000000005,3.631,1.001,1.001,1.001,3.631,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.631,1.001,1.001,1.001,1.001,2.321,1.001,2.321,6.261,3.631,1.001,2.321,3.631,1.001,1.001,3.631,1.001,4.9510000000000005,1.001,1.001,1.001,1.001,1.001,1.001,57.581,7.581,1.001,1.001,2.321,1.001,49.681,1.001,0.011676520792618064
1051877,"NEW POST: 5 Ways to Look Slimmer in Your Clothes + The Best Gucci Belt Dupes ➰ Also, my chic trench is 50% off and my comfortable sock booties are under $100! #linkinbio || Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zTMv #LTKstyletip #LTKshoecrush #LTKsalealert
.
.
.
#girlboss #womeninbusiness #designoftheday #minimalstreetstyle #asseenonme #soheather #aboutalook #womeninbiz #beingboss #beyourownboss #theeverygirl #fashifeen #outfitinspo #whatiwore #fashiondaily #fashionlivesonootd #livelovebeauty #inspocafe #todayslovely #ootdmag #stylegram #feelfreefeed #trenchcoat",29,2,"['new', 'post', '5', 'ways', 'look', 'slimmer', 'clothes', 'best', 'gucci', 'belt', 'dupes', 'also', 'chic', 'trench', '50', 'comfortable', 'sock', 'booties', '100', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.6935000000000001,0.4324999999999999,21.7577,3.1675520348400656,soheatherblog,0,1978424094472564000,841,70,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,74.001,80.95100000000001,41.061,22.111,64.381,25.331,48.951,51.681,36.621,27.031,10.591,7.851,6.481000000000001,1.001,2.371,1.001,1.001,3.741,9.221,3.741,6.481000000000001,9.221,3.741,2.371,3.741,1.001,7.851,6.481000000000001,1.001,2.371,1.001,2.371,1.001,7.851,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.741,3.741,1.001,2.371,2.371,1.001,1.001,1.001,1.001,1.001,5.111000000000001,1.001,1.001,1.001,1.001,1.001,1.001,5.111000000000001,1.001,1.001,3.741,1.001,3.741,1.001,1.001,3.741,2.371,1.001,1.001,1.001,2.371,1.001,2.371,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,5.111000000000001,7.851,2.371,1.001,5.111000000000001,3.741,1.001,1.001,5.111000000000001,1.001,6.481000000000001,1.001,1.001,1.001,1.001,1.001,1.001,58.531,7.851,2.371,1.001,2.371,1.001,48.951,2.371,0.011268337332706628
1051878,"This cozy and chic wrap sweater is so perfect to wear alone or layered under an edgy leather jacket ➰ it comes in several colors (I love the yellow for spring) and it’s under $100! Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zUqF #LTKunder100 #LTKstyletip
.
.
.
#outfitshare #instafashionist
#instalookbook #shoptillyoudrop
#momentsofchic #whowhatwearing #visualcrush
#realoutfit #lovethislook
#effortlessstyle #wearitloveit
#everydaystyle #wardrobeessentials #styleadvice
#stylewatch #classyandfashionable
#chicworkchick #womensweardaily #stylefiles
#fashionbomb #flyfashiondoll",25,2,"['cozy', 'chic', 'wrap', 'sweater', 'perfect', 'wear', 'alone', 'layered', 'edgy', 'leather', 'jacket', 'comes', 'several', 'colors', 'love', 'yellow', 'spring', '’', '100', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.6754117647058823,0.4113529411764706,21.9561,3.262548729115406,soheatherblog,0,1978807835724371870,867,67,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,74.001,71.161,20.211,38.991,64.381,25.331,44.841,61.271,47.581,36.621,13.331,5.111000000000001,5.111000000000001,1.001,1.001,1.001,1.001,9.221,9.221,5.111000000000001,5.111000000000001,10.591,3.741,3.741,6.481000000000001,1.001,9.221,9.221,2.371,2.371,1.001,2.371,1.001,10.591,2.371,3.741,1.001,1.001,1.001,2.371,2.371,2.371,1.001,3.741,3.741,1.001,2.371,2.371,1.001,1.001,1.001,1.001,1.001,5.111000000000001,2.371,1.001,1.001,1.001,1.001,1.001,2.371,1.001,1.001,2.371,1.001,3.741,1.001,1.001,3.741,3.741,1.001,1.001,2.371,2.371,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.741,10.591,1.001,2.371,6.481000000000001,5.111000000000001,1.001,1.001,5.111000000000001,1.001,6.481000000000001,1.001,1.001,1.001,1.001,1.001,1.001,48.951,7.851,1.001,1.001,2.371,2.371,39.361,2.371,0.011552828835069143
1051879,"Happy Valentine’s Day!! Wishing all of you a fabulous day filled with lots of love and of course chocolate! 💕 Wore this velvet blazer to dinner last night, it’s such a chic jacket that will transition so well into spring! Exact outfit details linked in my bio || Shop my daily looks by following me on the LIKEtoKNOW.it app @liketoknow.it #liketkit http://liketk.it/2zUQ6 #LTKstyletip #LTKshoecrush
.
.
.
#everydayoutfit #over40blogger #over40influencer #styleinspo #styletips #streetstyleluxe #ootdwatch #aboutalook #dallasblogger #realoutfitgram #chictopia #styleover30 #fashionover30 #styledbyme #stylediaries #stylehunter #styleover40 #fashionover40 #classyandfashionable #edgyfashion #personalstyle #trendhunter",26,2,"['happy', 'valentine', '’', 'day', 'wishing', 'fabulous', 'day', 'filled', 'lots', 'love', 'course', 'chocolate', 'wore', 'velvet', 'blazer', 'dinner', 'last', 'night', '’', 'chic', 'jacket', 'transition', 'well', 'spring', 'exact', 'outfit', 'details', 'linked', 'bio', 'shop', 'daily', 'looks', 'following', 'liketoknow', 'app']",0.7516521739130435,0.4449999999999999,22.5513,3.3325372634411927,soheatherblog,0,1979139396068096519,880,78,soheatherblog,80846,1354,3290,Creators & Celebrities,2.001,87.001,82.671,41.061,17.671000000000003,96.151,18.201,40.531,67.281,45.191,33.561,12.631,5.651000000000001,4.491,1.001,2.161,1.001,1.001,7.981000000000001,12.631,4.491,9.141,11.471,3.331,3.331,3.331,1.001,7.981000000000001,6.811,5.651000000000001,2.161,2.161,1.001,1.001,17.281000000000002,3.331,5.651000000000001,1.001,1.001,2.161,1.001,3.331,1.001,1.001,6.811,6.811,1.001,4.491,4.491,1.001,1.001,1.001,1.001,1.001,4.491,2.161,1.001,1.001,1.001,1.001,1.001,3.331,1.001,2.161,1.001,1.001,3.331,1.001,1.001,3.331,2.161,1.001,1.001,1.001,2.161,1.001,3.331,1.001,1.001,1.001,1.001,1.001,1.001,3.331,1.001,1.001,2.161,1.001,1.001,2.161,1.001,1.001,1.001,1.001,5.651000000000001,5.651000000000001,1.001,1.001,4.491,2.161,1.001,1.001,7.981000000000001,2.161,3.331,3.331,1.001,1.001,1.001,1.001,1.001,47.511,6.811,2.161,1.001,5.651000000000001,3.331,33.561,2.161,0.011849689533186552
